Date	TheAllstateCorporation_ALL_	VanguardTotalBondMarketIndexFund_BND_	BitcoinUSDPrice_BTCUSD_	IntelCorporation_INTC_	CoffeeFutures_KC_F_	NextEraEnergy_Inc__NEE_	NVIDIACorporation_NVDA_	Silver_SI_F_	SyscoCorporation_SYY_	UnitedHealthGroupIncorporated_UNH_	WalmartInc__WMT_	ExxonMobilCorporation_XOM_
2024-12-26	195.62	71.9	95669.49	20.44	324.65	72.37	139.93	30.05	77.31	511.15	92.79	106.49
2024-12-27	193.8	71.75	94171.89	20.3	322.65	72.11	137.01	29.66	76.95	509.99	91.66	106.48
2024-12-30	192.55	72.03	92620.71	19.82	321	71.76	137.49	29.11	76.36	507.8	90.57	105.76
2024-12-31	192.79	71.91	93354.22	20.05	319.75	71.69	134.29	28.94	76.46	505.86	90.35	107.57
2025-01-02	191.95	71.94	96903.19	20.22	326.85	71.61	138.31	29.62	75.71	504.51	90	107.31
2025-01-03	191.45	71.85	98136.51	20.56	318.65	71.99	144.47	29.81	75.43	513	90.78	107.86
2025-01-06	185.91	71.78	102279.41	19.87	318.6	71.24	149.43	30.34	74.74	513.67	91.43	107.74
2025-01-07	186.04	71.53	96941.98	20.01	320.5	70.43	140.14	30.45	74.55	514.25	90.81	108.75
2025-01-08	191.8	71.61	95036.63	19.88	316.45	70.66	140.11	30.45	74.85	524.52	91.8	106.93
2025-01-10	180.99	71.24	94701.18	19.15	323.85	67.38	135.91	31.09	73.59	520.69	93	106.54
2025-01-13	182.54	71.17	94506.45	19.2	325.95	66.96	133.23	30.09	73.71	541.14	91.53	109.29
2025-01-14	186.81	71.22	96534.96	19.2	321.95	67.98	131.76	30.13	73.94	543.74	90.79	109.72
2025-01-15	188.03	71.79	100510.23	19.72	330.45	69.29	136.24	31.32	74	543.42	91.34	111.51
2025-01-16	191.1	71.93	99981.78	19.67	327.15	71.37	133.57	31.52	73.22	510.59	91.3	111.32
2025-01-17	188.9	71.95	104107	21.49	328.35	70.76	137.71	30.95	73.07	509.76	91.94	112.32
2025-01-21	189.75	72.16	106159.26	21.77	327.8	70.85	140.83	31.31	73.49	524.99	93.08	111.47
2025-01-22	185.25	72.01	103667.11	21.86	341.85	68.49	147.07	31.24	73.42	519.72	93.23	109.53
2025-01-23	184.66	71.9	103926.36	21.57	343.95	69.23	147.22	30.67	73.7	529.77	93.81	110.15
2025-01-24	186.07	72.04	104850.27	20.83	347.55	72.83	142.62	31.02	74.77	532.51	94.76	108.66
2025-01-27	193.19	72.42	102062.42	20.29	349.2	73.88	118.42	30.25	76.86	543.52	97.4	110.17
2025-01-28	190.96	72.38	101290	19.8	357.5	70.54	128.99	30.73	72.28	542.48	97.29	108.04
2025-01-29	190.81	72.34	103747.25	19.75	366.55	70.89	123.7	31.24	71.92	538.1	97.5	108.67
2025-01-30	193.83	72.44	104742.64	20.01	373.4	71.3	124.65	32.36	73.34	545.57	98.65	109.57
2025-01-31	192.33	72.34	102411.26	19.43	377.85	71.56	120.07	32.13	72.92	542.49	98.16	106.83
